local,rooms,price,area,restroom,status,kind,movel
" Aldoar, Foz do Douro e Nevogilde, Porto",T3,2100,130,3,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,1400,61,1,Renovado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T1,750,45,1,Novo,apartamento,arrendar
" Paranhos, Porto",T5,1650,195,3,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,800,60,1,Renovado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T3,2100,140,3,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,850,52,1,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T5,2400,186,,"

",apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T0,600,40,,"

",apartamento,arrendar
" Paranhos, Porto",T3,1050,150,3,Renovado,apartamento,arrendar
" Canidelo, Vila Nova de Gaia, Porto",T5,4000,"223,80",4,Usado,apartamento,arrendar
" Arcozelo, Vila Nova de Gaia, Porto",T2,1200,114,2,Novo,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T4,1700,160,4,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,1000,110,,Casas de Banho: 1,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T3,700,124,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,1400,75,1,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,2000,"170,20",2,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T4,1800,"190,68",4,Usado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T1,899,"82,50",1,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T5,4500,278,4,Usado,apartamento,arrendar
" Ramalde, Porto",T1,690,54,1,Novo,apartamento,arrendar
" Paranhos, Porto",T3,1500,180,2,"

",apartamento,arrendar
" Ramalde, Porto",T5,1650,225,3,Usado,apartamento,arrendar
" Paranhos, Porto",T5,1650,225,3,Usado,apartamento,arrendar
" Pedrouços, Maia, Porto",T1,650,70,1,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T0,650,40,1,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,800,105,2,Usado,apartamento,arrendar
" Paranhos, Porto",T2,1100,90,2,Renovado,apartamento,arrendar
" Bonfim, Porto",T1,600,40,1,Usado,apartamento,arrendar
" Campanhã, Porto",T2,750,130,1,Usado,apartamento,arrendar
" Madalena, Vila Nova de Gaia, Porto",T1,675,70,2,Novo,apartamento,arrendar
" Valongo, Porto",T3,650,118,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T4,1680,130,4,Renovado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1200,90,2,Renovado,apartamento,arrendar
" Canidelo, Vila Nova de Gaia, Porto",T5,4000,195,4,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,1230,125,,Casas de Banho: 3,apartamento,arrendar
" Gulpilhares e Valadares, Vila Nova de Gaia, Porto",T1,425,60,,"

",apartamento,arrendar
" Castêlo da Maia, Maia, Porto",T1,550,61,1,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,950,105,2,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T4,2500,168,,"

",apartamento,arrendar
" Gondomar (São Cosme), Valbom e Jovim, Gondomar, Porto",T2,650,95,2,Usado,apartamento,arrendar
" Campanhã, Porto",T1,1200,58,,Casas de Banho: 1,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,1350,72,1,Novo,apartamento,arrendar
" Arcozelo, Vila Nova de Gaia, Porto",T1,835,60,1,Novo,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,1200,"110,70",,"

",apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T2,1400,150,3,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,1150,78,2,Usado,apartamento,arrendar
" Oliveira do Douro, Vila Nova de Gaia, Porto",T5,2300,239,4,Renovado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T2,1400,150,3,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,1000,53,,Casas de Banho: 1,apartamento,arrendar
" Arcozelo, Vila Nova de Gaia, Porto",T3,730,91,2,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Arcozelo, Vila Nova de Gaia, Porto",T3,625,88,2,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,800,30,,Casas de Banho: 1,apartamento,arrendar
" Gulpilhares e Valadares, Vila Nova de Gaia, Porto",T1,700,"79,87",2,"
                                                                                                        Remax Rapid                                                                                        ",apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1200,90,2,Renovado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T1,750,39,,Casas de Banho: 1,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,1000,40,,Casas de Banho: 1,apartamento,arrendar
" Campanhã, Porto",T0,1050,40,,Casas de Banho: 1,apartamento,arrendar
" Bonfim, Porto",T0,850,60,,Casas de Banho: 1,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T4,1800,140,,Casas de Banho: 3,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T1,650,64,1,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,1000,55,,Casas de Banho: 1,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T3,1390,139,,Casas de Banho: 3,apartamento,arrendar
" Canelas, Vila Nova de Gaia, Porto",T5,1700,260,4,Usado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T4,3000,203,3,Novo,apartamento,arrendar
" Rio Tinto, Gondomar, Porto",T3,700,"79,72",1,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,750,45,,Casas de Banho: 1,apartamento,arrendar
" Bonfim, Porto",T0,750,40,,Casas de Banho: 1,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T4,3000,174,3,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,750,47,,Casas de Banho: 1,apartamento,arrendar
" Paranhos, Porto",T0,700,35,1,Novo,apartamento,arrendar
" Campanhã, Porto",T3,1130,100,,Casas de Banho: 2,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T4,2500,218,,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,700,60,1,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,1100,90,1,"

",apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T3,2250,153,3,Usado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T3,1650,165,3,Usado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T1,700,70,1,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,850,64,2,Novo,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T1,650,60,,"

",apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T2,1400,150,3,Usado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T1,575,55,,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,1000,136,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,900,73,1,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T4,1250,126,1,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T4,1250,126,1,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T4,1250,126,1,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,850,56,1,Novo,apartamento,arrendar
" Vilar de Andorinho, Vila Nova de Gaia, Porto",T1,550,"55,80",1,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T4,950,"128,40",3,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,1000,100,2,Renovado,apartamento,arrendar
" Gondomar (São Cosme), Valbom e Jovim, Gondomar, Porto",T3,2030,130,,Casas de Banho: 2,apartamento,arrendar
" Gondomar (São Cosme), Valbom e Jovim, Gondomar, Porto",T3,2030,130,,Casas de Banho: 2,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,800,39,,Casas de Banho: 1,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,1000,85,2,"
                                                                                                        Maiagest                                                                                        ",apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T3,2200,175,3,Novo,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,500,37,1,Usado,apartamento,arrendar
" Bonfim, Porto",T1,550,40,1,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,700,42,1,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,675,40,,Casas de Banho: 1,apartamento,arrendar
" Canidelo, Vila Nova de Gaia, Porto",T5,4000,"223,80",,"
                                                                                                        Residents                                                                                        ",apartamento,arrendar
" Paranhos, Porto",T2,700,90,,Casas de Banho: 1,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T1,750,55,1,Novo,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T2,2250,"137,18",3,Novo,apartamento,arrendar
" Campanhã, Porto",T6,1500,119,,"

",apartamento,arrendar
" Paranhos, Porto",T4,800,82,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,970,97,1,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Paranhos, Porto",T1,675,51,2,Novo,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,699,27,1,Novo,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T2,550,85,,"

",apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1300,80,2,Usado,apartamento,arrendar
" Bonfim, Porto",T1,550,60,1,Usado,apartamento,arrendar
" Aver-O-Mar, Amorim e Terroso, Povoa de Varzim, Porto",T3,600,120,2,Usado,apartamento,arrendar
" Paranhos, Porto",T1,790,56,1,"

",apartamento,arrendar
" Canidelo, Vila Nova de Gaia, Porto",T3,700,110,2,Renovado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1050,98,2,Renovado,apartamento,arrendar
" Ramalde, Porto",T3,1900,130,2,Renovado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T1,850,50,1,Novo,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T1,900,95,1,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T2,1700,90,3,"

",apartamento,arrendar
" Paranhos, Porto",T1,850,54,1,Novo,apartamento,arrendar
" Paranhos, Porto",T0,650,33,,"

",apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T1,825,43,1,Novo,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1200,90,2,Usado,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T1,850,54,1,Novo,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T0,650,32,1,Novo,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T1,825,48,1,Novo,apartamento,arrendar
" Paranhos, Porto",T2,900,91,3,Novo,apartamento,arrendar
" Póvoa de Varzim, Beiriz e Argivai, Povoa de Varzim, Porto",T3,800,120,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,850,74,2,Renovado,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T1,825,"47,31",1,Novo,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T3,1700,144,2,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T1,700,51,1,Usado,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T0,650,"35,55",1,Novo,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T1,700,58,1,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Gondomar (São Cosme), Valbom e Jovim, Gondomar, Porto",T2,700,108,2,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T4,1000,125,2,Usado,apartamento,arrendar
" Madalena, Vila Nova de Gaia, Porto",T2,900,105,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,1300,"96,70",2,Usado,apartamento,arrendar
" Ramalde, Porto",T3,890,140,2,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T5,3800,"266,80",4,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T3,1850,200,3,Usado,apartamento,arrendar
" Ramalde, Porto",T2,1300,117,2,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T3,850,120,2,Usado,apartamento,arrendar
" Bonfim, Porto",T4,2000,"186,50",1,Renovado,apartamento,arrendar
" Póvoa de Varzim, Beiriz e Argivai, Povoa de Varzim, Porto",T4,1000,120,2,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,2500,120,2,Usado,apartamento,arrendar
" Paranhos, Porto",T3,394035,"117,86",3,Em construção,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,950,110,2,Renovado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T1,850,65,1,Renovado,apartamento,arrendar
" Bonfim, Porto",T1,750,38,1,Novo,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T1,1300,71,1,Usado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T0,1100,58,1,Usado,apartamento,arrendar
" Bonfim, Porto",T3,1300,142,3,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T4,2500,215,,"

",apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T3,950,130,3,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,600,70,1,Usado,apartamento,arrendar
" Cidade da Maia, Maia, Porto",T1,600,100,1,Usado,apartamento,arrendar
" Campanhã, Porto",T3,750,117,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,1050,75,2,Novo,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,650,45,1,Renovado,apartamento,arrendar
" Vila Chã, Vila do Conde, Porto",T2,650,70,1,Usado,apartamento,arrendar
" Campanhã, Porto",T1,700,70,1,Renovado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T1,1250,91,1,"
",apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T3,950,156,3,Usado,apartamento,arrendar
" Avintes, Vila Nova de Gaia, Porto",T2,600,70,2,"
                                                                                                        Remax Vintage                                                                                        ",apartamento,arrendar
" São Felix da Marinha, Vila Nova de Gaia, Porto",T2,700,105,2,Usado,apartamento,arrendar
" Ramalde, Porto",T2,875,90,3,Usado,apartamento,arrendar
" Paranhos, Porto",T1,790,56,1,"

",apartamento,arrendar
" Madalena, Vila Nova de Gaia, Porto",T2,690,86,2,"

",apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,1000,85,2,Usado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,2150,132,3,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1200,90,2,Renovado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1200,95,1,Renovado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T3,2150,132,3,Usado,apartamento,arrendar
" Canelas, Vila Nova de Gaia, Porto",T4,1500,140,2,Usado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,1500,120,2,Usado,apartamento,arrendar
" Bonfim, Porto",T1,1100,70,1,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,1200,110,2,Usado,apartamento,arrendar
" Campanhã, Porto",T6,1500,220,3,Usado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,800,120,2,Usado,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T1,600,"55,70",1,"

",apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,950,100,2,Usado,apartamento,arrendar
" Paranhos, Porto",T1,650,64,1,Usado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T1,500,50,1,Usado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,1000,170,2,Usado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,1500,120,2,Usado,apartamento,arrendar
" Paranhos, Porto",T1,950,55,1,Novo,apartamento,arrendar
" Ramalde, Porto",T4,1500,140,3,Renovado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T3,1200,110,2,Usado,apartamento,arrendar
" Ramalde, Porto",T5,1900,172,4,Usado,apartamento,arrendar
" Ramalde, Porto",T2,1300,117,2,Usado,apartamento,arrendar
" Campanhã, Porto",T6,1500,220,3,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T1,740,58,1,Novo,apartamento,arrendar
" Paranhos, Porto",T1,850,62,1,Novo,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,950,94,1,"

",apartamento,arrendar
" Paranhos, Porto",T2,700,98,2,Renovado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,1300,101,2,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,1085,110,,Casas de Banho: 2,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T1,700,50,1,Usado,apartamento,arrendar
" Águas Santas, Maia, Porto",T1,640,50,1,Novo,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,2500,161,2,"
                                                                                                        Remax Vintage                                                                                        ",apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T3,2000,"124,50",3,"

",apartamento,arrendar
" Cidade da Maia, Maia, Porto",T2,800,90,2,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,900,100,1,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,1430,"99,20",2,Novo,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T2,1050,81,1,"

",apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T1,825,50,1,Novo,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,1100,101,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,650,47,2,Renovado,apartamento,arrendar
" Ramalde, Porto",T3,1500,113,3,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,1090,100,,Casas de Banho: 1,apartamento,arrendar
" Rio Tinto, Gondomar, Porto",T1,650,66,1,Novo,apartamento,arrendar
" Paranhos, Porto",T1,700,40,1,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,650,50,1,Renovado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T3,1000,110,2,Usado,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T0,700,37,1,Novo,apartamento,arrendar
" Ramalde, Porto",T3,875,90,2,Usado,apartamento,arrendar
" Pedrouços, Maia, Porto",T1,750,71,2,"

",apartamento,arrendar
" Vila do Conde, Porto",T4,800,125,2,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T1,850,67,1,Usado,apartamento,arrendar
" Ramalde, Porto",T4,1500,140,3,"

",apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T2,1750,108,3,Novo,apartamento,arrendar
" Paranhos, Porto",T2,850,72,1,"

",apartamento,arrendar
" Ramalde, Porto",T2,1300,117,2,"

",apartamento,arrendar
" Ramalde, Porto",T4,1600,150,2,Renovado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T3,1350,120,2,Renovado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T3,950,110,3,Renovado,apartamento,arrendar
" Ramalde, Porto",T2,1300,117,2,Usado,apartamento,arrendar
" Rio Tinto, Gondomar, Porto",T3,650,95,2,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T1,650,50,2,Novo,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,1300,160,3,"

",apartamento,arrendar
" Aguçadoura e Navais, Povoa de Varzim, Porto",T1,500,60,,Casas de Banho: 1,apartamento,arrendar
" Bonfim, Porto",T3,1050,85,3,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T3,1750,140,2,Novo,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T4,2500,192,4,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,1230,110,,Casas de Banho: 1,apartamento,arrendar
" Perafita, Lavra e Santa Cruz do Bispo, Matosinhos, Porto",T2,900,89,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,620,48,1,Novo,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T2,1200,98,,Casas de Banho: 2,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T3,2000,140,3,Usado,apartamento,arrendar
" Pedrouços, Maia, Porto",T4,1200,150,3,Usado,apartamento,arrendar
" Bonfim, Porto",T2,720,73,,Casas de Banho: 2,apartamento,arrendar
" Bonfim, Porto",T3,1050,90,2,Novo,apartamento,arrendar
" Ramalde, Porto",T4,1700,160,4,Renovado,apartamento,arrendar
" Paranhos, Porto",T3,950,150,2,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1000,104,,"

",apartamento,arrendar
" Vila do Conde, Porto",T2,1000,108,2,Usado,apartamento,arrendar
" Canidelo, Vila Nova de Gaia, Porto",T1,590,69,1,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,590,35,1,Novo,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,1150,80,2,Novo,apartamento,arrendar
" Bonfim, Porto",T1,799,55,1,Novo,apartamento,arrendar
" Paranhos, Porto",T0,500,35,1,Usado,apartamento,arrendar
" Paranhos, Porto",T3,1290,165,2,Usado,apartamento,arrendar
" Bonfim, Porto",T2,800,70,,Casas de Banho: 1,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,1000,55,1,"

",apartamento,arrendar
" Bonfim, Porto",T2,1200,80,1,Novo,apartamento,arrendar
" Bonfim, Porto",T2,1050,120,1,"

",apartamento,arrendar
" Ramalde, Porto",T3,1340,99,2,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,1200,80,2,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,965,134,3,Novo,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T4,1200,120,2,"

",apartamento,arrendar
" Vila do Conde, Porto",T3,800,100,1,Renovado,apartamento,arrendar
" Bonfim, Porto",T3,1350,120,1,Usado,apartamento,arrendar
" Paranhos, Porto",T2,179000,90,2,Renovado,apartamento,arrendar
" Ramalde, Porto",T4,1950,225,,"

",apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1200,90,2,Renovado,apartamento,arrendar
" Bonfim, Porto",T3,1000,86,,,apartamento,arrendar
" Paranhos, Porto",T1,650,60,1,Novo,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T2,800,100,2,"

",apartamento,arrendar
